"ID","Incident_Num","Incident_Type","Occured_date_time","Precinct","Sector","Beat","Officer_ID","Subject_ID","Subject_Race","Subject_Gender","datetime","serious","(Intercept)","Subject_RaceAmerican_Indian_Alaska_Native","Subject_RaceAsian","Subject_RaceBlack_or_African_American","Subject_RaceHispanic_or_Latino","Subject_RaceNat_Hawaiian_Oth_Pac_Islander","Subject_RaceNot_Specified","Subject_RaceTwo_or_More_Races","Subject_Gender_","Subject_GenderFemale","Subject_GenderNon_binary","Subject_GenderOther","Subject_GenderTransgender_Female","Subject_GenderTransgender_Male","Subject_GenderUnknown","Precinct-","Precinct0","PrecinctEast","PrecinctNorth","PrecinctOOJ","PrecinctSouth","PrecinctSouthwest"
"2020UOF-0420-2015-21734",53855,"Level 1 - Use of Force","02/25/2020 11:15:00 PM","West","QUEEN","Q2",2099,22618,"White","Male",2020-02-25 23:15:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-2002-2497-24260",60132,"Level 1 - Use of Force","12/24/2020 05:00:00 PM","North","JOHN","J1",2783,25140,"White","Female",2020-12-24 17:00:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0611-153-4902",55845,"Level 2 - Use of Force","05/29/2020 07:35:00 PM","West","KING","K1",1546,4867,"White","Female",2020-05-29 19:35:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0774-1203-22597",56121,"Level 2 - Use of Force","05/30/2020 02:10:00 PM","West","MARY","M2",1636,23479,"Not_Specified","Male",2020-05-30 14:10:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1641-2422-23835",58888,"Level 1 - Use of Force","10/17/2020 10:34:00 PM","East","CHARLIE","C3",2419,24715,"White","Female",2020-10-17 22:34:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1357-2422-22833",56649,"Level 2 - Use of Force","06/29/2020 12:00:00 AM","Southwest","FRANK","F1",2419,23715,"White","Female",2020-06-29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-0066-2279-21447",52974,"Level 1 - Use of Force","01/28/2020 04:45:00 AM","South","SAM","S3",2233,22332,"Black_or_African_American","Female",2020-01-28 04:45:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0611-153-793",55845,"Level 2 - Use of Force","05/29/2020 07:35:00 PM","West","KING","K1",1546,791,"Black_or_African_American","Male",2020-05-29 19:35:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1581-1910-5643",58569,"Level 2 - Use of Force","09/26/2020 08:00:00 PM","East","EDWARD","E2",1853,5602,"Not_Specified","Male",2020-09-26 20:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1871-2738-24266",60143,"Level 2 - Use of Force","12/26/2020 05:00:00 AM","West","DAVID","D1",5267,25146,"American_Indian_Alaska_Native","Male",2020-12-26 05:00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0413-627-22188",55038,"Level 1 - Use of Force","04/20/2020 07:09:00 PM","OOJ","","99",913,23071,"White","Male",2020-04-20 19:09:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2020UOF-1752-1071-23174",59671,"Level 2 - Use of Force","10/31/2020 11:50:00 PM","East","EDWARD","E1",1827,24055,"White","Male",2020-10-31 23:50:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0186-154-21308",52532,"Level 1 - Use of Force","01/10/2020 02:29:00 AM","Southwest","WILLIAM","W1",1547,22193,"White","Female",2020-01-10 02:29:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-1824-2864-15748",59772,"Level 1 - Use of Force","12/04/2020 04:57:00 AM","West","KING","K3",5639,16638,"Black_or_African_American","Male",2020-12-04 04:57:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1128-965-7943",57135,"Level 2 - Use of Force","07/25/2020 04:00:00 PM","East","CHARLIE","C1",932,7884,"Not_Specified","Male",2020-07-25 16:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0567-2750-22471",55735,"Level 1 - Use of Force","05/23/2020 03:00:00 AM","Southwest","FRANK","F2",5303,23353,"White","Male",2020-05-23 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-1323-2753-22519",55910,"Level 2 - Use of Force","05/30/2020 05:29:00 PM","West","QUEEN","Q2",5306,23401,"White","Male",2020-05-30 17:29:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1788-1073-24069",59567,"Level 1 - Use of Force","11/19/2020 11:06:00 PM","North","JOHN","J1",1828,24949,"Black_or_African_American","Male",2020-11-19 23:06:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0145-2769-8270",53320,"Level 1 - Use of Force","02/09/2020 09:15:00 PM","South","SAM","S3",5406,8202,"Not_Specified","Female",2020-02-09 21:15:00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0636-1070-22546",55880,"Level 2 - Use of Force","05/30/2020 09:30:00 PM","West","MARY","M2",1826,23428,"Not_Specified","Female",2020-05-30 21:30:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0299-2784-15709",54641,"Level 1 - Use of Force","03/25/2020 12:33:00 AM","South","SAM","S1",5466,16599,"Not_Specified","Male",2020-03-25 00:33:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0849-1524-4238",56324,"Level 2 - Use of Force","05/31/2020 04:17:00 PM","West","KING","K1",1179,4210,"Not_Specified","Male",2020-05-31 16:17:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1415-44-7943",58116,"Level 2 - Use of Force","09/07/2020 06:30:00 PM","South","OCEAN","O2",1554,7884,"Not_Specified","Male",2020-09-07 18:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0871-739-22405",55591,"Level 1 - Use of Force","05/17/2020 11:33:00 AM","Southwest","WILLIAM","W1",703,23288,"Hispanic_or_Latino","Male",2020-05-17 11:33:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-0850-1180-8270",56309,"Level 2 - Use of Force","06/01/2020 09:20:00 PM","East","EDWARD","E2",1664,8202,"Not_Specified","Female",2020-06-01 21:20:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1046-2740-22498",56612,"Level 1 - Use of Force","05/28/2020 09:30:00 PM","North","LINCOLN","L3",5268,23380,"Black_or_African_American","Female",2020-05-28 21:30:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0998-2101-4902",56571,"Level 2 - Use of Force","05/31/2020 04:18:00 PM","West","KING","K1",2137,4867,"White","Female",2020-05-31 16:18:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0835-1073-6280",55746,"Level 1 - Use of Force","05/24/2020 08:28:00 PM","West","DAVID","D1",1828,6234,"Black_or_African_American","Male",2020-05-24 20:28:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0329-2770-22032",54727,"Level 1 - Use of Force","03/31/2020 04:24:00 PM","North","NORA","N3",5407,22916,"Black_or_African_American","Male",2020-03-31 16:24:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0884-1204-6763",56343,"Level 2 - Use of Force","06/06/2020 07:30:00 PM","East","EDWARD","E2",1634,6715,"Not_Specified","Unknown",2020-06-06 19:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0021-1011-21233",52265,"Level 1 - Use of Force","01/03/2020 04:27:00 PM","North","LINCOLN","L1",1221,22119,"Black_or_African_American","Male",2020-01-03 16:27:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0671-1371-22564",56052,"Level 2 - Use of Force","06/01/2020 09:10:00 PM","East","EDWARD","E2",1588,23446,"Not_Specified","Male",2020-06-01 21:10:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1057-394-11486",56793,"Level 2 - Use of Force","06/08/2020 12:30:00 AM","East","EDWARD","E2",545,12388,"White","Male",2020-06-08 00:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-2003-2788-24263",60153,"Level 1 - Use of Force","12/24/2020 02:23:00 AM","Southwest","FRANK","F3",5476,25143,"Two_or_More_Races","Male",2020-12-24 02:23:00,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-1740-2656-23652",58363,"Level 1 - Use of Force","09/22/2020 08:23:00 PM","North","UNION","U2",5088,24532,"White","Male",2020-09-22 20:23:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0810-1416-7943",56294,"Level 2 - Use of Force","06/06/2020 12:00:00 PM","East","EDWARD","E2",1120,7884,"Not_Specified","Male",2020-06-06 12:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0633-1070-22551",56009,"Level 2 - Use of Force","05/31/2020 04:00:00 PM","West","KING","K1",1826,23433,"White","Male",2020-05-31 16:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0354-1371-21986",54637,"Level 1 - Use of Force","03/25/2020 03:17:00 PM","North","UNION","U2",1588,22870,"Black_or_African_American","Male",2020-03-25 15:17:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1431-2109-23527",58129,"Level 2 - Use of Force","09/07/2020 06:20:00 PM","South","OCEAN","O2",2142,24407,"Not_Specified","Unknown",2020-09-07 18:20:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020UOF-0988-672-5287",56563,"Level 2 - Use of Force","05/29/2020 08:45:00 PM","West","KING","K1",726,5248,"White","Male",2020-05-29 20:45:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0208-2032-16873",52585,"Level 2 - Use of Force","01/15/2020 01:45:00 AM","West","DAVID","D1",2102,17761,"White","Male",2020-01-15 01:45:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1714-2573-23907",59083,"Level 1 - Use of Force","10/27/2020 11:30:00 PM","East","GEORGE","G2",4868,24787,"Black_or_African_American","Male",2020-10-27 23:30:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0760-1980-3019",56197,"Level 2 - Use of Force","06/06/2020 07:00:00 PM","East","EDWARD","E2",1868,2999,"White","Male",2020-06-06 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1592-2111-23344",57717,"Level 1 - Use of Force","08/23/2020 02:32:00 AM","Southwest","FRANK","F2",2144,24225,"Black_or_African_American","Female",2020-08-23 02:32:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-0993-2093-22276",55303,"Level 2 - Use of Force","05/03/2020 11:31:00 AM","North","NORA","N3",2133,23159,"Black_or_African_American","Male",2020-05-03 11:31:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0268-2621-21868",54405,"Level 1 - Use of Force","03/12/2020 10:43:00 PM","West","DAVID","D1",5017,22752,"White","Male",2020-03-12 22:43:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1301-77-7414",53763,"Level 2 - Use of Force","02/23/2020 11:00:00 AM","West","DAVID","D3",1561,7364,"Black_or_African_American","Male",2020-02-23 11:00:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0794-2199-4226",56261,"Level 2 - Use of Force","06/08/2020 12:39:00 AM","East","EDWARD","E2",2188,4198,"Black_or_African_American","Male",2020-06-08 00:39:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0745-193-5287",56188,"Level 2 - Use of Force","05/31/2020 02:00:00 PM","West","MARY","M3",1709,5248,"White","Male",2020-05-31 14:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0644-8-7201",54668,"Level 2 - Use of Force","03/26/2020 11:07:00 PM","East","EDWARD","E1",1199,7153,"White","Male",2020-03-26 23:07:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1762-2624-23180",57385,"Level 2 - Use of Force","08/04/2020 02:16:00 AM","West","DAVID","D1",5016,24061,"White","Female",2020-08-04 02:16:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1870-1224-5643",60099,"Level 2 - Use of Force","08/26/2020 10:17:00 PM","East","EDWARD","E2",1788,5602,"Not_Specified","Male",2020-08-26 22:17:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1624-2739-22938",57144,"Level 2 - Use of Force","07/26/2020 05:34:00 PM","West","MARY","M3",5258,23819,"Black_or_African_American","Male",2020-07-26 17:34:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0357-2634-21571",53484,"Level 2 - Use of Force","02/14/2020 02:06:00 AM","West","MARY","M2",5060,22455,"Black_or_African_American","Male",2020-02-14 02:06:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1054-2501-22919",56817,"Level 2 - Use of Force","06/01/2020 09:00:00 PM","East","EDWARD","E2",2779,23800,"Not_Specified","Unknown",2020-06-01 21:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1391-2534-22992",56962,"Level 1 - Use of Force","07/16/2020 01:30:00 AM","Southwest","WILLIAM","W2",4773,23873,"American_Indian_Alaska_Native","Female",2020-07-16 01:30:00,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-0204-2496-21802",54165,"Level 1 - Use of Force","03/03/2020 01:05:00 PM","North","NORA","N2",2782,22686,"Black_or_African_American","Male",2020-03-03 13:05:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1679-1177-23810",58788,"Level 1 - Use of Force","10/12/2020 08:00:00 PM","South","ROBERT","R1",1661,24690,"Asian","Male",2020-10-12 20:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0989-672-5068",56564,"Level 2 - Use of Force","05/30/2020 03:10:00 PM","West","MARY","M3",726,5032,"Black_or_African_American","Male",2020-05-30 15:10:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0652-1416-7943",56027,"Level 2 - Use of Force","05/30/2020 12:00:00 PM","West","MARY","M2",1120,7884,"Not_Specified","Male",2020-05-30 12:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0915-1427-22717",56389,"Level 2 - Use of Force","06/08/2020 02:30:00 AM","East","EDWARD","E2",1108,23599,"White","Male",2020-06-08 02:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1583-1596-23728",58589,"Level 2 - Use of Force","09/26/2020 07:04:00 PM","East","EDWARD","E2",583,24608,"White","Unknown",2020-09-26 19:04:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1763-1968-23180",57384,"Level 2 - Use of Force","08/04/2020 02:34:00 AM","West","DAVID","D1",1875,24061,"White","Female",2020-08-04 02:34:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0698-1358-22578",56080,"Level 2 - Use of Force","05/31/2020 04:20:00 PM","West","MARY","M3",1743,23460,"White","Male",2020-05-31 16:20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0288-1011-21987",54638,"Level 1 - Use of Force","03/25/2020 05:04:00 PM","North","UNION","U1",1221,22871,"White","Male",2020-03-25 17:04:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0557-2790-22308",55400,"Level 1 - Use of Force","05/07/2020 04:55:00 PM","East","EDWARD","E1",5468,23191,"Not_Specified","Female",2020-05-07 16:55:00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0007-2032-6812",52293,"Level 1 - Use of Force","01/04/2020 08:48:00 PM","West","QUEEN","Q3",2102,6764,"Asian","Female",2020-01-04 20:48:00,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1776-2811-24021",59463,"Level 1 - Use of Force","11/12/2020 08:44:00 PM","West","KING","K1",5518,24901,"White","Male",2020-11-12 20:44:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1647-2497-23761",58680,"Level 1 - Use of Force","10/07/2020 12:40:00 PM","North","JOHN","J3",2783,24641,"Not_Specified","Female",2020-10-07 12:40:00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1110-1402-15332",56977,"Level 2 - Use of Force","06/06/2020 07:37:00 PM","East","EDWARD","E2",1110,16222,"Not_Specified","Male",2020-06-06 19:37:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1517-1926-23660",58394,"Level 2 - Use of Force","09/24/2020 12:00:00 AM","East","EDWARD","E2",1858,24540,"White","Male",2020-09-24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0960-1524-5643",56497,"Level 2 - Use of Force","06/02/2020 11:36:00 PM","East","EDWARD","E2",1179,5602,"Not_Specified","Male",2020-06-02 23:36:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1087-12-4226",56617,"Level 2 - Use of Force","06/26/2020 08:27:00 PM","West","DAVID","D2",1204,4198,"Black_or_African_American","Male",2020-06-26 20:27:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1619-2063-23750",58648,"Level 1 - Use of Force","10/06/2020 06:23:00 AM","South","OCEAN","O3",2110,24630,"White","Male",2020-10-06 06:23:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0241-2188-21531",53314,"Level 2 - Use of Force","02/09/2020 04:55:00 AM","West","QUEEN","Q1",2182,22415,"Black_or_African_American","Male",2020-02-09 04:55:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0230-1331-21847",54279,"Level 1 - Use of Force","03/09/2020 03:10:00 PM","North","UNION","U3",1572,22731,"Not_Specified","Male",2020-03-09 15:10:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0008-25-6812",52417,"Level 1 - Use of Force","01/04/2020 08:40:00 PM","West","QUEEN","Q3",1276,6764,"Asian","Female",2020-01-04 20:40:00,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0331-1014-14054",54777,"Level 1 - Use of Force","04/03/2020 03:35:00 PM","North","NORA","N2",1248,14947,"Black_or_African_American","Male",2020-04-03 15:35:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1759-1925-24072",59579,"Level 1 - Use of Force","11/22/2020 07:45:00 PM","West","QUEEN","Q3",1857,24952,"Two_or_More_Races","Female",2020-11-22 19:45:00,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0340-2462-22073",54795,"Level 1 - Use of Force","04/04/2020 11:13:00 PM","North","LINCOLN","L3",2458,22956,"White","Male",2020-04-04 23:13:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1943-1356-23937",59322,"Level 1 - Use of Force","11/04/2020 12:00:00 PM","East","EDWARD","E1",1741,24817,"White","Male",2020-11-04 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0159-2718-17800",54083,"Level 1 - Use of Force","03/02/2020 02:00:00 PM","North","UNION","U3",5237,18686,"White","Male",2020-03-02 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1980-1390-21550",59892,"Level 1 - Use of Force","12/11/2020 12:00:00 PM","South","OCEAN","O2",1718,22434,"White","Male",2020-12-11 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0462-2667-21886",54560,"Level 1 - Use of Force","03/15/2020 07:08:00 AM","West","KING","K2",5114,22770,"Not_Specified","Male",2020-03-15 07:08:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1749-1748-24055",59574,"Level 1 - Use of Force","11/16/2020 02:25:00 PM","North","NORA","N1",634,24935,"White","Male",2020-11-16 14:25:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0540-2823-15292",55616,"Level 1 - Use of Force","05/17/2020 11:30:00 PM","West","QUEEN","Q2",5548,16182,"Black_or_African_American","Female",2020-05-17 23:30:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1786-1512-24050",59514,"Level 1 - Use of Force","11/16/2020 09:18:00 PM","West","DAVID","D2",1168,24930,"White","Male",2020-11-16 21:18:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1275-1416-8590",57209,"Level 1 - Use of Force","07/28/2020 08:20:00 PM","OOJ","","-",1120,8514,"Black_or_African_American","Male",2020-07-28 20:20:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2020UOF-1702-2881-23992",59357,"Level 1 - Use of Force","11/07/2020 05:38:00 PM","West","QUEEN","Q2",5679,24872,"Black_or_African_American","Male",2020-11-07 17:38:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0805-2310-5643",56231,"Level 2 - Use of Force","06/06/2020 06:29:00 AM","East","EDWARD","E2",2306,5602,"Not_Specified","Male",2020-06-06 06:29:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1536-13-6763",58468,"Level 2 - Use of Force","09/23/2020 08:38:00 PM","East","EDWARD","E1",1205,6715,"Not_Specified","Unknown",2020-09-23 20:38:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0311-217-21964",54591,"Level 1 - Use of Force","03/22/2020 01:49:00 PM","South","ROBERT","R2",1265,22848,"Black_or_African_American","Male",2020-03-22 13:49:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1696-1169-18607",59277,"Level 1 - Use of Force","11/03/2020 06:58:00 PM","West","QUEEN","Q2",1231,19493,"White","Female",2020-11-03 18:58:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0039-1887-21339",52682,"Level 1 - Use of Force","01/18/2020 02:25:00 AM","North","JOHN","J2",1835,22224,"White","Female",2020-01-18 02:25:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1237-2375-22917",56808,"Level 1 - Use of Force","07/06/2020 05:05:00 PM","West","DAVID","D2",2371,23798,"Black_or_African_American","Male",2020-07-06 17:05:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0773-176-5643",56182,"Level 2 - Use of Force","06/08/2020 12:01:00 AM","East","EDWARD","E2",1261,5602,"Not_Specified","Male",2020-06-08 00:01:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1196-222-1023",57244,"Level 2 - Use of Force","07/25/2020 04:00:00 PM","West","MARY","M2",1270,1020,"Not_Specified","Unknown",2020-07-25 16:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-0588-44-7943",55931,"Level 2 - Use of Force","05/30/2020 12:00:00 PM","West","MARY","M2",1554,7884,"Not_Specified","Male",2020-05-30 12:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0464-1899-22262",55252,"Level 1 - Use of Force","04/30/2020 05:40:00 PM","West","KING","K1",1846,23145,"White","Transgender_Female",2020-04-30 17:40:00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2020UOF-1154-1415-1023",57171,"Level 2 - Use of Force","07/25/2020 03:00:00 PM","East","EDWARD","E2",1122,1020,"Not_Specified","Unknown",2020-07-25 15:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0578-965-5643",55841,"Level 2 - Use of Force","05/30/2020 02:50:00 PM","West","MARY","M2",932,5602,"Not_Specified","Male",2020-05-30 14:50:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1487-1097-22647",58265,"Level 2 - Use of Force","09/15/2020 03:30:00 PM","West","QUEEN","Q3",1672,23529,"White","Male",2020-09-15 15:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
